mag_field	scattering_re	scattering_im
5.308562197092084e1	-3.982121246516413e1	8.36002540752463e-14
5.408723747980614e1	-4.099512457021616e1	4.9240066268201e-13
5.508885298869144e1	-4.218695455366843e1	6.90271553570427e-13
5.609046849757674e1	-4.339986558437788e1	6.22270197375129e-13
5.709208400646204e1	-4.462825321505297e1	-6.778097219281466e-13
5.809369951534734e1	-4.5867926989706376e1	5.233768350525429e-13
5.909531502423264e1	-4.7119599671479406e1	-3.308490120200489e-13
6.0096930533117934e1	-4.839307590098076e1	2.0122955958250933e-14
6.1098546042003235e1	-4.9669111091875166e1	3.272132839551164e-13
6.210016155088854e1	-5.097641025100821e1	8.325082469138515e-13
6.310177705977383e1	-5.2283754697511206e1	-2.4094843899281105e-13
6.410339256865913e1	-5.360310346384062e1	8.124970713199341e-13
6.510500807754443e1	-5.494434133949811e1	-1.2695810927137943e-12
6.610662358642973e1	-5.6301421658012e1	-1.1895337971034615e-12
6.710823909531503e1	-5.766156243121824e1	-3.392603175143309e-13
6.810985460420032e1	-5.903554427499439e1	4.2516505252502286e-13
6.911147011308563e1	-6.042413118746318e1	3.978534647581347e-13
7.011308562197092e1	-6.182539809322141e1	-1.0583896569146963e-12
7.111470113085622e1	-6.323312081950806e1	-1.6634147412394295e-13
7.211631663974153e1	-6.464291590478098e1	8.360100679024641e-14
7.311793214862682e1	-6.608080756618567e1	9.319353373360685e-13
7.411954765751211e1	-6.751877733974582e1	-1.0858153060626426e-12
7.512116316639742e1	-6.89692727211259e1	1.7530155992604062e-12
7.612277867528272e1	-7.043082490724231e1	-6.750272259261517e-14
7.712439418416801e1	-7.18914384733588e1	2.9132774989549286e-13
7.812600969305332e1	-7.337614159827262e1	-2.0006592929369175e-13
7.912762520193861e1	-7.485279253437187e1	1.9118412435266118e-13
8.012924071082392e1	-7.63475431488548e1	-3.197507028079894e-13
8.113085621970922e1	-7.785439003767578e1	-1.1380025514202815e-14
8.213247172859451e1	-7.935937361636134e1	-1.5011653794201298e-12
8.313408723747982e1	-8.087568888255183e1	-5.663931398547214e-13
8.413570274636511e1	-8.239783837523612e1	3.357393576344698e-13
8.51373182552504e1	-8.393259752157927e1	1.6165242659359683e-13
8.613893376413571e1	-8.546618534251932e1	-9.824612728626727e-13
8.714054927302101e1	-8.701217231609414e1	1.6458378792495121e-12
8.81421647819063e1	-8.855116978202389e1	-3.949725950180527e-13
8.914378029079161e1	-9.011039051649205e1	-4.760215429881209e-13
9.01453957996769e1	-9.166946572454265e1	8.618357699613277e-13
9.11470113085622e1	-9.32285941623069e1	3.044323409621424e-13
9.214862681744751e1	-9.47957589383132e1	-9.414985020885702e-13
9.31502423263328e1	-9.637695381706826e1	-1.7693084760857513e-12
9.41518578352181e1	-9.795333588303762e1	-4.594255937331931e-13
9.51534733441034e1	-9.953736780231354e1	-1.3495225127340922e-12
9.61550888529887e1	-1.0111710271155498e2	6.774821420178193e-13
9.715670436187399e1	-1.0271294481525918e2	-1.0114502269139669e-13
9.81583198707593e1	-1.0430383702538255e2	-8.541268379526214e-13
9.91599353796446e1	-1.0589928770015378e2	1.8400442700048295e-12
1.0016155088852989e2	-1.0749681752031869e2	-1.331210819556665e-13
1.011631663974152e2	-1.091061542612928e2	5.071708410341711e-13
1.0216478190630049e2	-1.1070570013822578e2	-7.106840010451949e-13
