mag_field	ptoentials
1.3417417417417417e1	-2.312396366474304e-4	-2.3540162730981427e-4	2.220020209402798e-6	2.220020209402798e-6
1.3613613613613612e1	-2.123737381684332e-4	-2.1586314687476607e-4	1.8651040170805221e-6	1.8651040170805221e-6
1.380980980980981e1	-1.9525275751954932e-4	-1.981845213149675e-4	1.5708391967576716e-6	1.5708391967576716e-6
1.4006006006006006e1	-1.796989153144737e-4	-1.8216709650146758e-4	1.326210311417323e-6	1.326210311417323e-6
1.4202202202202201e1	-1.6555382038766853e-4	-1.6763561595735504e-4	1.1223176692953221e-6	1.1223176692953221e-6
1.4398398398398397e1	-1.5267628637360807e-4	-1.5443522650546477e-4	9.519494017047527e-7	9.519494017047527e-7
1.4594594594594595e1	-1.4094038711317535e-4	-1.4242889481017233e-4	8.092443392252022e-7	8.092443392252022e-7
1.479079079079079e1	-1.302337293797157e-4	-1.314951751300717e-4	6.894255412362408e-7	6.894255412362408e-7
1.4986986986986986e1	-1.2045592163665439e-4	-1.2152627764810697e-4	5.885889934916763e-7	5.885889934916763e-7
1.5183183183183182e1	-1.1151721847375365e-4	-1.124263943873629e-4	5.035355273824067e-7	5.035355273824067e-7
1.537937937937938e1	-1.0333732170929045e-4	-1.041102461734383e-4	4.316367123663803e-7	4.316367123663803e-7
1.5575575575575575e1	-9.584432068430131e-5	-9.650181955480799e-5	3.707275371750139e-7	3.707275371750139e-7
1.5771771771771771e1	-8.897375587797434e-5	-8.953326719895029e-5	3.190202802949281e-7	3.190202802949281e-7
1.5967967967967967e1	-8.266779155499183e-5	-8.314394917782914e-5	2.750351913504711e-7	2.750351913504711e-7
1.6164164164164163e1	-7.68744846643737e-5	-7.727959585403284e-5	2.375445490357037e-7	2.375445490357037e-7
1.636036036036036e1	-7.154713861602893e-5	-7.189157587307577e-5	2.0552739344262356e-7	2.0552739344262356e-7
1.6556556556556558e1	-6.664373185171125e-5	-6.693625513750311e-5	1.7813280035195703e-7	1.7813280035195703e-7
1.675275275275275e1	-6.212641229714004e-5	-6.237443465119267e-5	1.5465000973351677e-7	1.5465000973351677e-7
1.6948948948948946e1	-5.7961049833655346e-5	-5.817085683359412e-5	1.344840688421417e-7	1.344840688421417e-7
1.7145145145145143e1	-5.411683986664755e-5	-5.4293771360563744e-5	1.1713592366335564e-7	1.1713592366335564e-7
1.734134134134134e1	-5.056595190196995e-5	-5.071455283037759e-5	1.0218610773955395e-7	1.0218610773955395e-7
1.753753753753754e1	-4.728321777943648e-5	-4.740736361357816e-5	8.928134741753e-8	8.928134741753e-8
1.7733733733733732e1	-4.4245854863437194e-5	-4.434885615137444e-5	7.812353719121375e-8	7.812353719121375e-8
1.792992992992993e1	-4.143322006360006e-5	-4.151790974280016e-5	6.846064571781694e-8	6.846064571781694e-8
1.8126126126126124e1	-3.8826591061776844e-5	-3.8895397525473916e-5	6.007919819688582e-8	6.007919819688582e-8
1.832232232232232e1	-3.6408971563303484e-5	-3.646397992521784e-5	5.279804873704938e-8	5.279804873704938e-8
1.851851851851852e1	-3.416491777769338e-5	-3.42079213400173e-5	4.646321069701881e-8	4.646321069701881e-8
1.8714714714714717e1	-3.2080383673163963e-5	-3.211292724568555e-5	4.0943556595426816e-8	4.0943556595426816e-8
1.891091091091091e1	-3.0142582846514257e-5	-3.0165999274164598e-5	3.6127234249379065e-8	3.6127234249379065e-8
1.9107107107107105e1	-2.833986511004633e-5	-2.8355306129128742e-5	3.191867406473814e-8	3.191867406473814e-8
1.9303303303303302e1	-2.6661606125055255e-5	-2.6670068474657307e-5	2.823608523350277e-8	2.823608523350277e-8
1.94994994994995e1	-2.509810861094949e-5	-2.5100456167314988e-5	2.5009357081147166e-8	2.5009357081147166e-8
1.9695695695695697e1	-2.3640513833868226e-5	-2.363749640521201e-5	2.2178296808653478e-8	2.2178296808653478e-8
1.989189189189189e1	-2.2280722231857016e-5	-2.2272991543931383e-5	1.96911470742892e-8	1.96911470742892e-8
2.008808808808809e1	-2.1011322167979522e-5	-2.099944548236842e-5	1.7503336802747175e-8	1.7503336802747175e-8
2.0284284284284283e1	-1.982552592057105e-5	-1.980999765474311e-5	1.557642672902362e-8	1.557642672902362e-8
2.048048048048048e1	-1.871711212326191e-5	-1.8698363781059458e-5	1.3877217828834265e-8	1.3877217828834265e-8
2.0676676676676674e1	-1.7680373958237142e-5	-1.7658782629449264e-5	1.2376996235547228e-8	1.2376996235547228e-8
2.0872872872872872e1	-1.6710072486035445e-5	-1.6685968132155773e-5	1.1050892719439229e-8	1.1050892719439229e-8
2.106906906906907e1	-1.5801394565411302e-5	-1.577506627411583e-5	9.877338489389655e-9	9.877338489389655e-9
2.1265265265265263e1	-1.4949914878589948e-5	-1.4921616240662426e-5	8.837602115390082e-9	8.837602115390082e-9
2.146146146146146e1	-1.4151561631688829e-5	-1.4121515370070505e-5	7.915394880462904e-9	7.915394880462904e-9
2.165765765765766e1	-1.340258554807453e-5	-1.3370987508601537e-5	7.096533948268129e-9	7.096533948268129e-9
2.1853853853853852e1	-1.2699531814768115e-5	-1.266655441131106e-5	6.368654455448409e-9	6.368654455448409e-9
2.205005005005005e1	-1.2039214679402435e-5	-1.2005009871985512e-5	5.720963068610225e-9	5.720963068610225e-9
2.2246246246246244e1	-1.1418694428277151e-5	-1.1383396300873114e-5	5.1440267364261124e-9	5.1440267364261124e-9
2.244244244244244e1	-1.0835256505281434e-5	-1.0798983499978024e-5	4.629591359575023e-9	4.629591359575023e-9
2.263863863863864e1	-1.028639255732466e-5	-1.0249249413127104e-5	4.17042592951328e-9	4.17042592951328e-9
2.2834834834834833e1	-9.7697832148341e-6	-9.73186265224969e-6	3.760188379692546e-9	3.760188379692546e-9
2.303103103103103e1	-9.283282436201536e-6	-9.244666622732955e-6	3.393309972833452e-9	3.393309972833452e-9
2.3227227227227225e1	-8.824903263095895e-6	-8.785665089672556e-6	3.0648955344005485e-9	3.0648955344005485e-9
2.3423423423423422e1	-8.392804849577652e-6	-8.353009043631383e-6	2.770637251118904e-9	2.770637251118904e-9
2.361961961961962e1	-7.98528064219122e-6	-7.944984739411384e-6	2.5067400972256912e-9	2.5067400972256912e-9
2.3815815815815814e1	-7.600747600880333e-6	-7.56000279456128e-6	2.2698572409052664e-9	2.2698572409052664e-9
2.401201201201201e1	-7.237736361853074e-6	-7.19658824608789e-6	2.057034027821797e-9	2.057034027821797e-9
2.420820820820821e1	-6.894882253576828e-6	-6.853371474283917e-6	1.865659345232397e-9	1.865659345232397e-9
2.4404404404404403e1	-6.570917086050328e-6	-6.529079911883288e-6	1.693423345029011e-9	1.693423345029011e-9
2.46006006006006e1	-6.2646616415047465e-6	-6.222530465040542e-6	1.5382806521495723e-9	1.5382806521495723e-9
2.4796796796796794e1	-5.975018801836846e-6	-5.9326225800201415e-6	1.3984183105337974e-9	1.3984183105337974e-9
2.4992992992992992e1	-5.700967254470856e-6	-5.658331896077566e-6	1.272227825577645e-9	1.272227825577645e-9
2.518918918918919e1	-5.44155572406752e-6	-5.398704430908042e-6	1.1582807529326155e-9	1.1582807529326155e-9
2.5385385385385383e1	-5.195897682622084e-6	-5.152851250308795e-6	1.0553073608877645e-9	1.0553073608877645e-9
2.558158158158158e1	-4.963166495085384e-6	-4.919943578418241e-6	9.621779596141997e-10	9.621779596141997e-10
2.577777777777778e1	-4.742590961761007e-6	-4.6992083091211564e-6	8.778865469460085e-10	8.778865469460085e-10
2.5973973973973973e1	-4.5334512224286615e-6	-4.489923882997508e-6	8.015364685851054e-10	8.015364685851054e-10
2.617017017017017e1	-4.33507499046537e-6	-4.291416497592266e-6	7.323278319156371e-10	7.323278319156371e-10
2.6366366366366364e1	-4.146834088222042e-6	-4.103056621836554e-6	6.695464479926681e-10	6.695464479926681e-10
2.656256256256256e1	-3.968141257599233e-6	-3.9242557881943026e-6	6.12554106649975e-10	6.12554106649975e-10
2.675875875875876e1	-3.798447222184822e-6	-3.754463638576948e-6	5.607800157635712e-10	5.607800157635712e-10
2.6954954954954953e1	-3.637237979495415e-6	-3.5931652022903243e-6	5.137132581452732e-10	5.137132581452732e-10
2.715115115115115e1	-3.4840323038284287e-6	-3.439878386279656e-6	4.708961388870639e-10	4.708961388870639e-10
2.7347347347347345e1	-3.3383794420048305e-6	-3.294151659743207e-6	4.319183126220538e-10	4.319183126220538e-10
2.7543543543543542e1	-3.199856985883423e-6	-3.1555619168132425e-6	3.964115945608354e-10	3.964115945608354e-10
2.773973973973974e1	-3.068068906974349e-6	-3.0237125024733557e-6	3.6404537158567137e-10	3.6404537158567137e-10
2.7935935935935934e1	-2.94264373978745e-6	-2.898231388209482e-6	3.34522540423004e-10	3.34522540423004e-10
2.813213213213213e1	-2.8232329017348046e-6	-2.778769485093291e-6	3.075759092340428e-10	3.075759092340428e-10
2.832832832832833e1	-2.7095091384784927e-6	-2.664999083083614e-6	2.8296500700872983e-10	2.8296500700872983e-10
2.8524524524524523e1	-2.6011650845856036e-6	-2.55661240631581e-6	2.604732521603309e-10	2.604732521603309e-10
2.872072072072072e1	-2.497911930232991e-6	-2.4533202750409734e-6	2.399054377854123e-10	2.399054377854123e-10
2.8916916916916914e1	-2.3994781855030105e-6	-2.3548508656856288e-6	2.2108549633277574e-10	2.2108549633277574e-10
2.9113113113113112e1	-2.3056085345366117e-6	-2.2609485612363807e-6	2.038545110308783e-10	2.038545110308783e-10
2.930930930930931e1	-2.2160627724689665e-6	-2.171372884820419e-6	1.8806894541395458e-10	1.8806894541395458e-10
2.9505505505505504e1	-2.1306148186715435e-6	-2.085897509958092e-6	1.7359906578435062e-10	1.7359906578435062e-10
2.97017017017017e1	-2.0490518003692814e-6	-2.004309341514283e-6	1.6032753449535684e-10	1.6032753449535684e-10
2.9897897897897895e1	-1.9711732011971994e-6	-1.9264076618760536e-6	1.4814815458718218e-10	1.4814815458718218e-10
3.0094094094094093e1	-1.8967900697121945e-6	-1.8520033373398336e-6	1.3696474864927462e-10	1.3696474864927462e-10
3.029029029029029e1	-1.8257242832872353e-6	-1.7809180801067519e-6	1.2669015680501446e-10	1.2669015680501446e-10
3.0486486486486484e1	-1.7578078631901618e-6	-1.7129837616630794e-6	1.1724534050183404e-10	1.1724534050183404e-10
3.068268268268268e1	-1.6928823369915696e-6	-1.648041773667982e-6	1.085585803503703e-10	1.085585803503703e-10
3.087887887887888e1	-1.630798144758616e-6	-1.585942432785745e-6	1.0056475762855551e-10	1.0056475762855551e-10
3.1075075075075073e1	-1.5714140857769025e-6	-1.5265444261872156e-6	9.320471026520914e-11	9.320471026520914e-11
3.127127127127127e1	-1.51459680280336e-6	-1.4697142947079983e-6	8.642465518029679e-11	8.642465518029679e-11
3.1467467467467465e1	-1.460220301091521e-6	-1.4153259508911474e-6	8.017566978609934e-11	8.017566978609934e-11
3.1663663663663662e1	-1.4081654996486784e-6	-1.3632602293617756e-6	7.441322627124027e-11	7.441322627124027e-11
3.185985985985986e1	-1.3583198123842023e-6	-1.3134044671821282e-6	6.909677301457908e-11	6.909677301457908e-11
3.205605605605605e1	-1.3105767569911422e-6	-1.265652112019742e-6	6.418935810548302e-11	6.418935810548302e-11
3.225225225225225e1	-1.264835589570915e-6	-1.2199023561300414e-6	5.965729051736043e-11	5.965729051736043e-11
3.2448448448448445e1	-1.221000963164587e-6	-1.1760597943093613e-6	5.546983496483552e-11	5.546983496483552e-11
3.264464464464464e1	-1.178982608495217e-6	-1.1340341041161912e-6	5.159893692434886e-11	5.159893692434886e-11
3.284084084084084e1	-1.1386950353552023e-6	-1.093739746788633e-6	4.801897467690872e-11	4.801897467690872e-11
3.303703703703704e1	-1.100057253191401e-6	-1.055095687405543e-6	4.470653557831414e-11	4.470653557831414e-11
3.3233233233233236e1	-1.0629925095500048e-6	-1.0180251329486188e-6	4.1640214064560987e-11	4.1640214064560987e-11
3.342942942942943e1	-1.0274280451435391e-6	-9.824552870235854e-7	3.880042917039902e-11	3.880042917039902e-11
3.3625625625625624e1	-9.932948643946804e-7	-9.483171200914209e-7	3.6169259574959345e-11	3.6169259574959345e-11
3.382182182182182e1	-9.60527520396545e-7	-9.15545154145903e-7	3.373029440298882e-11	3.373029440298882e-11
3.401801801801801e1	-9.290639133073374e-7	-8.840772608523767e-7	3.146849819721035e-11	3.146849819721035e-11
3.421421421421421e1	-8.988451012692327e-7	-8.538544722349208e-7	2.937008864419355e-11	2.937008864419355e-11
3.441041041041041e1	-8.698151230078287e-7	-8.248208030658506e-7	2.7422425785674594e-11	2.7422425785674594e-11
3.4606606606606604e1	-8.419208313296282e-7	-7.969230841728635e-7	2.5613911579453944e-11	2.5613911579453944e-11
3.48028028028028e1	-8.151117367915207e-7	-7.701108059358662e-7	2.3933898790997306e-11	2.3933898790997306e-11
3.4998998998999e1	-7.893398608682922e-7	-7.443359712977858e-7	2.2372608304385252e-11	2.2372608304385252e-11
3.51951951951952e1	-7.645595979922924e-7	-7.195529576619351e-7	2.092105403141308e-11	2.092105403141308e-11
3.5391391391391394e1	-7.407275858838057e-7	-6.95718387093094e-7	1.957097468562801e-11	1.957097468562801e-11
3.5587587587587585e1	-7.178025836317137e-7	-6.727910042806325e-7	1.8314771758553373e-11	1.8314771758553373e-11
3.578378378378378e1	-6.957453570219727e-7	-6.507315617600823e-7	1.7145453105441455e-11	1.7145453105441455e-11
3.597997997997998e1	-6.745185706465397e-7	-6.295027119247709e-7	1.6056581605944803e-11	1.6056581605944803e-11
3.617617617617618e1	-6.540866863578079e-7	-6.090689053916737e-7	1.5042228418538398e-11	1.5042228418538398e-11
3.637237237237237e1	-6.344158676637048e-7	-5.893962953158115e-7	1.4096930396123515e-11	1.4096930396123515e-11
3.6568568568568566e1	-6.154738896864024e-7	-5.704526472754085e-7	1.3215651272834032e-11	1.3215651272834032e-11
3.676476476476476e1	-5.972300543333909e-7	-5.522072543758921e-7	1.2393746269388297e-11	1.2393746269388297e-11
3.696096096096096e1	-5.79655110353539e-7	-5.346308572447575e-7	1.1626929801281504e-11	1.1626929801281504e-11
3.715715715715716e1	-5.627211779729292e-7	-5.176955686115443e-7	1.0911246001668552e-11	1.0911246001668552e-11
3.735335335335335e1	-5.464016778258021e-7	-5.013748021877651e-7	1.0243041801783479e-11	1.0243041801783479e-11
3.7549549549549546e1	-5.306712639149964e-7	-4.856432055807356e-7	9.618942334532039e-12	9.618942334532039e-12
3.7745745745745744e1	-5.15505760353991e-7	-4.704765969930063e-7	9.035828449816834e-12	9.035828449816834e-12
3.794194194194194e1	-5.008821016590602e-7	-4.5585190547555164e-7	8.490816151700782e-12	8.490816151700782e-12
3.813813813813814e1	-4.867782763753515e-7	-4.417471145181895e-7	7.981237782734871e-12	7.981237782734871e-12
3.8334334334334336e1	-4.731732738348614e-7	-4.2814120877491837e-7	7.504624800469613e-12	7.504624800469613e-12
3.853053053053053e1	-4.6004703385748573e-7	-4.1501412373507635e-7	7.0586920034781075e-12	7.0586920034781075e-12
3.8726726726726724e1	-4.473803992185899e-7	-4.023466981635208e-7	6.6413230785122715e-12	6.6413230785122715e-12
3.892292292292292e1	-4.3515507071795815e-7	-3.901206291444731e-7	6.25055735227227e-12	6.25055735227227e-12
3.911911911911912e1	-4.233535646955995e-7	-3.7831842957429997e-7	5.884577641830617e-12	5.884577641830617e-12
3.931531531531532e1	-4.1195917284979073e-7	-3.669233879584332e-7	5.541699108155047e-12	5.541699108155047e-12
3.951151151151151e1	-4.009559242219406e-7	-3.559195303768452e-7	5.220359024638728e-12	5.220359024638728e-12
3.9707707707707705e1	-3.903285492214463e-7	-3.452915844911025e-7	4.919107382657838e-12	4.919107382657838e-12
3.99039039039039e1	-3.8006244557172395e-7	-3.3502494547404007e-7	4.6365982607028856e-12	4.6365982607028856e-12
4.01001001001001e1	-3.701436460660355e-7	-3.2510564375055764e-7	4.371581892735718e-12	4.371581892735718e-12
4.02962962962963e1	-3.6055878802871526e-7	-3.155203144450265e-7	4.122897375606424e-12	4.122897375606424e-12
4.049249249249249e1	-3.512950843838773e-7	-3.0625616843728506e-7	3.889465961174431e-12	3.889465961174431e-12
4.0688688688688686e1	-3.4234029623974865e-7	-2.973009649352755e-7	3.6702848840720605e-12	3.6702848840720605e-12
4.088488488488488e1	-3.336827069024386e-7	-2.886429854780452e-7	3.4644216797545833e-12	3.4644216797545833e-12
4.108108108108108e1	-3.253110972382241e-7	-2.802710092881165e-7	3.271008951861539e-12	3.271008951861539e-12
4.127727727727728e1	-3.172147223083841e-7	-2.721742898971858e-7	3.0892395516463556e-12	3.0892395516463556e-12
4.147347347347347e1	-3.093832892052223e-7	-2.6434253297372575e-7	2.9183621348385558e-12	2.9183621348385558e-12
4.1669669669669666e1	-3.0180693602223004e-7	-2.567658752853862e-7	2.7576770652733087e-12	2.7576770652733087e-12
4.1865865865865864e1	-2.9447621189538545e-7	-2.494348647331326e-7	2.6065326364759764e-12	2.6065326364759764e-12
4.206206206206206e1	-2.8738205805634556e-7	-2.42340441397831e-7	2.4643215852215628e-12	2.4643215852215628e-12
4.225825825825826e1	-2.805157898418323e-7	-2.3547391954353612e-7	2.3304778733389102e-12	2.3304778733389102e-12
4.245445445445445e1	-2.7386907960681535e-7	-2.2882697052504172e-7	2.2044737160411876e-12	2.2044737160411876e-12
4.265065065065065e1	-2.6743394049218443e-7	-2.2239160655035187e-7	2.085816836811222e-12	2.085816836811222e-12
4.2846846846846844e1	-2.612027110005192e-7	-2.161601652516426e-7	1.9740479305907624e-12	1.9740479305907624e-12
4.304304304304304e1	-2.5516804033626283e-7	-2.1012529502099212e-7	1.868738318782998e-12	1.868738318782998e-12
4.323923923923924e1	-2.493228744691667e-7	-2.0427994106971565e-7	1.7694877805702826e-12	1.7694877805702826e-12
4.343543543543544e1	-2.43660442882255e-7	-1.9861733217252798e-7	1.6759225467430679e-12	1.6759225467430679e-12
4.363163163163163e1	-2.381742459677961e-7	-1.9313096805999699e-7	1.5876934430698574e-12	1.5876934430698574e-12
4.3827827827827825e1	-2.3285804303687026e-7	-1.8781460742485375e-7	1.5044741716541222e-12	1.5044741716541222e-12
4.402402402402402e1	-2.2770584091009414e-7	-1.8266225650970107e-7	1.4259597190946946e-12	1.4259597190946946e-12
4.422022022022022e1	-2.227118830589083e-7	-1.7766815824550661e-7	1.3518648821587492e-12	1.3518648821587492e-12
4.441641641641642e1	-2.17870639268576e-7	-1.7282678191201217e-7	1.281922901080908e-12	1.281922901080908e-12
4.461261261261261e1	-2.131767957956688e-7	-1.6813281329281857e-7	1.2158841930372256e-12	1.2158841930372256e-12
4.4808808808808806e1	-2.086252459943467e-7	-1.635811452994402e-7	1.1535151773237262e-12	1.1535151773237262e-12
4.5005005005005e1	-2.0421108138718435e-7	-1.591668690400655e-7	1.094597185674987e-12	1.094597185674987e-12
4.52012012012012e1	-1.999295831576408e-7	-1.5488526531011092e-7	1.0389254510391478e-12	1.0389254510391478e-12
4.53973973973974e1	-1.9577621404254946e-7	-1.5073179648293184e-7	9.863081689661442e-13	9.863081689661442e-13
4.559359359359359e1	-1.9174661060419757e-7	-1.467020987802506e-7	9.365656259975695e-13	9.365656259975695e-13
4.5789789789789786e1	-1.8783657586269002e-7	-1.4279197490298576e-7	8.895293900619963e-13	8.895293900619963e-13
4.5985985985985984e1	-1.8404207227035415e-7	-1.3899738700423168e-7	8.450415582435441e-13	8.450415582435441e-13
4.618218218218218e1	-1.8035921501093482e-7	-1.3531444998712836e-7	8.029540576025046e-13	8.029540576025046e-13
4.637837837837838e1	-1.7678426560726964e-7	-1.3173942511130518e-7	7.631279952099023e-13	7.631279952099023e-13
4.657457457457457e1	-1.7331362582201927e-7	-1.2826871389246516e-7	7.254330534850854e-13	7.254330534850854e-13
4.677077077077077e1	-1.6994383183685524e-7	-1.248988522805073e-7	6.897469278717269e-13	6.897469278717269e-13
4.6966966966966964e1	-1.6667154869629848e-7	-1.2162650510237286e-7	6.559548033317593e-13	6.559548033317593e-13
4.716316316316316e1	-1.6349356500313297e-7	-1.1844846075653623e-7	6.2394886722202e-13	6.2394886722202e-13
4.735935935935936e1	-1.6040678785302294e-7	-1.1536162614676176e-7	5.936278556022295e-13	5.936278556022295e-13
4.755555555555556e1	-1.574082379966126e-7	-1.1236302184340329e-7	5.648966305854024e-13	5.648966305854024e-13
4.775175175175175e1	-1.5449504521801166e-7	-1.0944977746114304e-7	5.376657866792858e-13	5.376657866792858e-13
4.7947947947947945e1	-1.5166444391914946e-7	-1.0661912724265087e-7	5.118512838556567e-13	5.118512838556567e-13
4.814414414414414e1	-1.4891376890003716e-7	-1.038684058381977e-7	4.873741054151857e-13	4.873741054151857e-13
4.834034034034034e1	-1.462404513254915e-7	-1.0119504427177515e-7	4.641599390133579e-13	4.641599390133579e-13
4.853653653653654e1	-1.4364201486937056e-7	-9.859656608476713e-8	4.421388791004459e-13	4.421388791004459e-13
4.873273273273273e1	-1.4111607202783184e-7	-9.607058364868185e-8	4.2124514925352127e-13	4.2124514925352127e-13
4.8928928928928926e1	-1.3866032059356188e-7	-9.361479463889056e-8	4.0141684305716486e-13	4.0141684305716486e-13
4.912512512512512e1	-1.3627254028334297e-7	-9.122697866173541e-8	3.825956821829161e-13	3.825956821829161e-13
4.932132132132132e1	-1.3395058951170748e-7	-8.890499402775604e-8	3.6472679044985164e-13	3.6472679044985164e-13
4.951751751751752e1	-1.3169240230380694e-7	-8.664677466415858e-8	3.4775848286044215e-13	3.4775848286044215e-13
4.971371371371371e1	-1.2949598534096666e-7	-8.44503271599966e-8	3.3164206833451963e-13	3.3164206833451963e-13
4.9909909909909906e1	-1.2735941513272955e-7	-8.231372793786574e-8	3.1633166547961147e-13	3.1633166547961147e-13
5.0106106106106104e1	-1.252808353095054e-7	-8.023512054622655e-8	3.017840303520846e-13	3.017840303520846e-13
5.03023023023023e1	-1.2325845403023477e-7	-7.821271306676312e-8	2.879583952958923e-13	2.879583952958923e-13
5.04984984984985e1	-1.2129054149975955e-7	-7.624477563146794e-8	2.748163182832063e-13	2.748163182832063e-13
5.069469469469469e1	-1.1937542759085393e-7	-7.432963804440598e-8	2.6232154197276643e-13	2.6232154197276643e-13
5.089089089089089e1	-1.1751149956612123e-7	-7.246568750336123e-8	2.504398617282508e-13	2.504398617282508e-13
5.1087087087087085e1	-1.1569719989519977e-7	-7.065136641680872e-8	2.3913900217315004e-13	2.3913900217315004e-13
