mag_field	scattering_re	scattering_im
5.421686746987952e1	8.384474093483153e1	5.841439569428804e-14
5.522088353413655e1	8.385836975000177e1	7.86262281128156e-14
5.622489959839358e1	8.387163161805793e1	-2.840761435995209e-13
5.722891566265061e1	8.388452060378874e1	-1.283784405062006e-13
5.823293172690764e1	8.389708969294338e1	-3.4915385076765343e-13
5.923694779116466e1	8.390931370865556e1	2.0167412397599296e-13
6.024096385542169e1	8.392118494387975e1	-3.7225314879831105e-13
6.124497991967872e1	8.393277660052469e1	-2.0589421013528205e-13
6.224899598393574e1	8.394406737920005e1	2.221081186304058e-15
6.325301204819277e1	8.395505467922932e1	-7.573887412413849e-14
6.42570281124498e1	8.39658010556868e1	-1.5658624682598162e-13
6.526104417670683e1	8.397622389770011e1	-1.0505716313328245e-13
6.626506024096386e1	8.39864357315017e1	-2.0367320359027212e-13
6.726907630522089e1	8.399641160115704e1	2.7941211291085423e-13
6.827309236947792e1	8.400610564045564e1	-5.774813526167355e-15
6.927710843373494e1	8.401559715802127e1	3.04510379107933e-13
7.028112449799197e1	8.40248914940207e1	-5.241754487526058e-14
7.1285140562249e1	8.40339229516936e1	1.0750039526252668e-13
7.228915662650603e1	8.404276765069095e1	-1.2104900610151525e-13
7.329317269076306e1	8.405141645495553e1	2.0367329384144182e-13
7.429718875502009e1	8.405987259776661e1	7.440627848673809e-14
7.530120481927712e1	8.406817348861274e1	9.306338045408508e-14
7.630522088353413e1	8.407629066754711e1	2.1211344452546252e-13
7.730923694779116e1	8.408422137618244e1	4.92636277924718e-13
7.83132530120482e1	8.409198988432111e1	-3.011789126584201e-13
7.931726907630522e1	8.40996032928133e1	2.6741845847267137e-13
8.032128514056225e1	8.41070600308719e1	-3.478217003989702e-13
8.132530120481928e1	8.411437178905963e1	-1.3992827725994743e-14
8.232931726907631e1	8.412153013853198e1	1.974543564489987e-13
8.333333333333334e1	8.412854516433892e1	8.551173326808704e-14
8.433734939759037e1	8.413545129269914e1	-3.2583303537100727e-13
8.534136546184739e1	8.414222475053833e1	3.6225883113454004e-13
8.634538152610442e1	8.414886674706104e1	1.8990270672623084e-13
8.734939759036145e1	8.415542732551066e1	4.020162743533113e-13
8.835341365461848e1	8.416184881356658e1	1.8012995182799681e-13
8.935742971887551e1	8.416813021814482e1	5.092946945229813e-13
9.036144578313254e1	8.417433771791927e1	1.5925177124450924e-13
9.136546184738957e1	8.418043274243165e1	-2.625322195957368e-13
9.236947791164658e1	8.418645414219897e1	-7.818218705585195e-14
9.337349397590361e1	8.419232439291596e1	4.908597736468651e-14
9.437751004016064e1	8.419813048908635e1	5.45720593525605e-13
9.538152610441767e1	8.420387025458778e1	-1.2127124776347158e-13
9.63855421686747e1	8.420948763573757e1	4.353327009854993e-14
9.738955823293173e1	8.421502780997173e1	2.1189153697045847e-13
9.839357429718876e1	8.422050855357416e1	-5.574924294747463e-14
9.93975903614458e1	8.422588770174902e1	-4.242273224977443e-14
1.0040160642570282e2	8.423118434292134e1	-1.2104916184793378e-13
1.0140562248995984e2	8.423644942606388e1	-3.52708396210023e-13
1.0240963855421687e2	8.424159017494122e1	-2.2788339246746916e-13
1.034136546184739e2	8.42466919024513e1	-1.7346679895097465e-13
1.0441767068273093e2	8.425173348279708e1	1.5192227217881537e-13
1.0542168674698796e2	8.425668954660735e1	-3.3738295214135216e-13
1.0642570281124499e2	8.426161752658668e1	9.972676143119288e-14
1.0742971887550202e2	8.426644066756687e1	-4.308906983533505e-14
1.0843373493975903e2	8.42712443640289e1	3.671455400835182e-13
1.0943775100401606e2	8.427595514165867e1	2.123358424865729e-13
1.104417670682731e2	8.428064748782039e1	-3.664792378133997e-14
1.1144578313253012e2	8.428524674131157e1	-6.796524260547274e-14
1.1244979919678715e2	8.4289833089844e1	-2.909623222437351e-14
1.1345381526104418e2	8.429433625871106e1	-7.751591877178643e-14
1.1445783132530121e2	8.429883344875499e1	2.74970516881334e-13
1.1546184738955824e2	8.430324647975524e1	3.1028580265593395e-13
1.1646586345381527e2	8.430765664050065e1	-1.6324987246359365e-13
1.1746987951807229e2	8.431198607529274e1	-4.4555000526515213e-13
1.1847389558232932e2	8.431630750843257e1	5.186237751962886e-13
1.1947791164658635e2	8.43205486182067e1	3.3094194753007127e-13
1.2048192771084338e2	8.432479600156393e1	1.4681384810193143e-13
1.2148594377510041e2	8.432895887293535e1	2.1500122392273268e-13
1.2248995983935744e2	8.43331269433808e1	-2.5053862345639033e-13
1.2349397590361447e2	8.433721060814416e1	5.9747244321052e-14
1.2449799196787149e2	8.4341303258888e1	-8.262444427318118e-14
1.2550200803212851e2	8.434534885098232e1	6.818737928734714e-14
1.2650602409638554e2	8.434935402113783e1	-2.887413534339312e-14
1.2751004016064257e2	8.435336394172602e1	-4.442174790160361e-13
1.285140562248996e2	8.435729091428614e1	1.5614244807203824e-13
1.2951807228915663e2	8.436124031910765e1	-9.639519814445082e-14
1.3052208835341366e2	8.436511811553939e1	1.2749042673685178e-13
1.315261044176707e2	8.436898193316873e1	2.294383524438544e-13
1.3253012048192772e2	8.437285408177736e1	2.2166455160502939e-13
1.3353413654618475e2	8.437665299610134e1	3.3605057646475304e-13
1.3453815261044178e2	8.43804604399204e1	-2.69862168570171e-13
1.3554216867469881e2	8.438423199930796e1	2.645315646628682e-13
1.3654618473895584e2	8.438797720991633e1	5.383917121747858e-13
1.3755020080321285e2	8.439173168818947e1	-9.350780389941748e-14
1.3855421686746988e2	8.439541576275451e1	4.6198631121649264e-14
1.395582329317269e2	8.439910900932601e1	-2.2144248265748245e-13
1.4056224899598394e2	8.440281659400137e1	3.158387345424951e-13
1.4156626506024097e2	8.440643619742356e1	-2.0767174691567108e-13
1.42570281124498e2	8.441007252104592e1	-3.4027072107471547e-13
1.4357429718875503e2	8.441372992012651e1	4.331122211028349e-13
1.4457831325301206e2	8.441730827070108e1	3.73809172292454e-13
1.4558232931726909e2	8.442090386674879e1	-3.022901343006081e-13
1.4658634538152612e2	8.442450205506643e1	2.5897891644946946e-13
1.4759036144578315e2	8.44280478545272e1	-5.97472814906361e-14
1.4859437751004018e2	8.443159624372534e1	4.431071727466426e-13
1.495983935742972e2	8.4435159524967e1	-2.671969633252831e-13
1.5060240963855424e2	8.443866250266211e1	-2.5187145775979945e-13
1.5160642570281126e2	8.444217094634672e1	2.358796248445406e-13
1.5261044176706827e2	8.44457222094337e1	-2.6986228922993383e-13
1.536144578313253e2	8.444917654699853e1	5.663776574735255e-14
1.5461847389558233e2	8.445268328830407e1	3.073987046217577e-13
1.5562248995983936e2	8.445618756428605e1	-2.374344097789922e-13
1.566265060240964e2	8.44596460002327e1	-1.7546603196643016e-13
1.5763052208835342e2	8.446311230142547e1	-7.018641445409736e-14
1.5863453815261045e2	8.44665930456218e1	2.494283079509778e-13
1.5963855421686748e2	8.447004859034976e1	7.26296158788491e-14
1.606425702811245e2	8.447347796336307e1	4.508811122324794e-14
1.6164658634538154e2	8.44769352262401e1	-2.7097289161052695e-14
1.6265060240963857e2	8.4480404857969e1	-2.545368370281215e-13
1.636546184738956e2	8.448380396962848e1	-1.6880279288732397e-13
1.6465863453815263e2	8.44872603966435e1	1.82129333483208e-13
1.6566265060240966e2	8.44907224236543e1	-4.673172277356059e-13
1.6666666666666669e2	8.449415129380432e1	6.307894287041823e-14
1.6767068273092372e2	8.449757181828707e1	4.957471964427128e-13
1.6867469879518075e2	8.450101047836554e1	3.6914509852200116e-13
1.6967871485943775e2	8.45044829018299e1	3.531532615176051e-14
1.7068273092369478e2	8.450789022674056e1	-2.396555836992494e-13
1.716867469879518e2	8.451133645264234e1	-1.7990827375607067e-14
1.7269076305220884e2	8.451479022129693e1	3.798063646999038e-13
1.7369477911646587e2	8.451825505819198e1	4.915271959504629e-13
1.746987951807229e2	8.452167843395496e1	-1.7435556162555328e-13
1.7570281124497993e2	8.452514698525972e1	-8.218033036656724e-14
1.7670682730923696e2	8.452863468915048e1	6.37452848097288e-14
1.77710843373494e2	8.453210211208146e1	1.0727865259610296e-13
1.7871485943775102e2	8.453555804211476e1	4.1090168117099825e-13
1.7971887550200805e2	8.453904333945773e1	1.0239225921793667e-13
1.8072289156626508e2	8.454256479113332e1	1.1838411167220584e-13
1.817269076305221e2	8.454606160426869e1	2.2255325092649328e-13
1.8273092369477914e2	8.454955683230959e1	-2.15445767038656e-14
1.8373493975903617e2	8.455307978860445e1	2.025634477235379e-13
1.8473895582329317e2	8.455664505797921e1	-7.951503953746001e-14
1.857429718875502e2	8.456018647907214e1	-9.795009298552943e-14
1.8674698795180723e2	8.456373677870451e1	-4.60432080974158e-13
1.8775100401606426e2	8.456730535596e1	3.886908641688795e-13
1.887550200803213e2	8.457092988902089e1	-1.6880289378412055e-13
1.8975903614457832e2	8.4574528011565e1	2.660866733470315e-13
1.9076305220883535e2	8.457813608676203e1	-5.574937951990087e-14
1.9176706827309238e2	8.458177925109923e1	-1.799083607212945e-13
1.927710843373494e2	8.458546321079938e1	3.775854579680503e-14
1.9377510040160644e2	8.458914460215067e1	-1.692471330863375e-13
1.9477911646586347e2	8.459281774219299e1	-6.085789453502034e-14
1.957831325301205e2	8.459654370510268e1	-1.9545601664077195e-14
1.9678714859437753e2	8.460030318523454e1	-2.489843185369901e-13
1.9779116465863456e2	8.460408511905102e1	-7.396233740121653e-14
1.987951807228916e2	8.46078492097785e1	-3.4249227392733975e-13
1.9979919678714862e2	8.461168059413006e1	-2.525380841144046e-13
2.0080321285140565e2	8.461553150996194e1	2.5342652734827077e-13
2.0180722891566265e2	8.46194296672777e1	2.1899961670214098e-13
2.0281124497991968e2	8.462331844598849e1	6.641063604804754e-14
2.038152610441767e2	8.462724620991669e1	-4.126788130520875e-13
2.0481927710843374e2	8.463121401297676e1	-1.2216003948664981e-13
2.0582329317269077e2	8.463525154845182e1	1.5103423482795513e-13
2.068273092369478e2	8.463929038962843e1	-2.5831297055802233e-13
2.0783132530120483e2	8.464333474063602e1	1.703577419810351e-13
2.0883534136546186e2	8.464746372426147e1	-1.9323499312153022e-13
2.098393574297189e2	8.465162954292356e1	-1.3348762550575553e-13
2.1084337349397592e2	8.46558503619534e1	7.662767410229894e-14
2.1184738955823295e2	8.466007219236269e1	-3.7047815684031337e-13
2.1285140562248998e2	8.46643577723957e1	-2.209986672142318e-13
2.13855421686747e2	8.466869779291144e1	6.085792625410929e-14
2.1485943775100404e2	8.467311168366875e1	-6.929807871281152e-14
2.1586345381526107e2	8.467755311108964e1	-3.7469827678643454e-13
2.1686746987951807e2	8.468201929994217e1	2.545371893094762e-13
2.178714859437751e2	8.468658493217679e1	-1.4636999390860957e-13
2.1887550200803213e2	8.469118890671402e1	-3.598169918605348e-13
2.1987951807228916e2	8.469589468691436e1	2.1122590761059011e-13
2.208835341365462e2	8.470063489366136e1	-1.5436594171754485e-13
2.2188755020080322e2	8.47054131187494e1	2.798576877031883e-14
2.2289156626506025e2	8.47103045240961e1	2.7030699792784206e-13
2.2389558232931728e2	8.471526966454527e1	1.5769759661518315e-13
2.248995983935743e2	8.472032218775757e1	-1.2149378640197316e-13
2.2590361445783134e2	8.472541933001563e1	2.189997762179157e-13
2.2690763052208837e2	8.473060701529869e1	1.1127676652896956e-13
2.279116465863454e2	8.473589639675458e1	1.0794513073923195e-13
2.2891566265060243e2	8.474129192290984e1	-2.0145316299118405e-13
2.2991967871485946e2	8.474679055971367e1	2.580910520934993e-13
2.309236947791165e2	8.475235061887084e1	1.148305327327833e-13
2.3192771084337352e2	8.475803548294408e1	2.705291960115711e-13
2.3293172690763055e2	8.476384014832341e1	9.772812068830956e-15
2.3393574297188755e2	8.476977316583098e1	-1.8568343688627804e-13
2.3493975903614458e2	8.477583705954302e1	3.369399348187788e-13
2.359437751004016e2	8.478199389830203e1	-2.7097345938957793e-13
2.3694779116465864e2	8.478830186052141e1	-2.654207360869726e-13
2.3795180722891567e2	8.479476491896698e1	-4.220078836811682e-15
2.389558232931727e2	8.480138596228237e1	-1.423721398749647e-13
2.3995983935742973e2	8.480817958809645e1	-5.774845257151182e-15
2.4096385542168676e2	8.481510015439638e1	1.7368958485420708e-13
2.419678714859438e2	8.482221778772872e1	-2.6408814132625663e-13
2.4297188755020082e2	8.482953021678368e1	4.453294785657682e-13
2.4397590361445785e2	8.483705402111374e1	-2.1944416339887265e-13
2.4497991967871488e2	8.484479389744443e1	-4.886408757142946e-14
2.459839357429719e2	8.485272689389838e1	-3.182829150682688e-13
2.4698795180722894e2	8.486089669162162e1	4.204533092278495e-13
2.4799196787148597e2	8.486933774016825e1	-3.842494808517294e-14
2.4899598393574297e2	8.487804879374931e1	-6.507809516997906e-14
2.5e2	8.48870566352615e1	-2.1744525298603513e-13
2.5e2	8.48870566352615e1	-2.1744525298603513e-13
2.5014014014014015e2	8.488834312309858e1	2.4254363469612043e-13
2.502802802802803e2	8.488963164138845e1	-6.17464570006537e-14
2.504204204204204e2	8.489092417072784e1	-3.871369622718469e-13
2.5056056056056056e2	8.48922144713734e1	-2.365466830032089e-13
2.507007007007007e2	8.489351278310353e1	-1.3504261460448474e-13
2.5084084084084085e2	8.48948256712401e1	-1.0194829056699503e-13
2.5098098098098097e2	8.489614129909354e1	-3.891359622965391e-13
2.5112112112112112e2	8.489745706426079e1	-1.643610814514339e-13
2.5126126126126127e2	8.489877807074629e1	-8.906593819262416e-14
2.5140140140140142e2	8.490010979481639e1	1.0550204745660321e-13
2.5154154154154153e2	8.490144784131397e1	7.618358444285005e-14
2.5168168168168168e2	8.490279132913822e1	1.150527612451546e-13
2.5182182182182183e2	8.490414025403427e1	-1.87904704476911e-13
2.5196196196196198e2	8.490548934305032e1	-6.1524354166023e-14
2.521021021021021e2	8.490686148321299e1	2.4454265189745357e-13
2.5224224224224224e2	8.490824244540784e1	7.085295794584199e-14
2.523823823823824e2	8.490962972944243e1	-2.631998619725853e-13
2.5252252252252254e2	8.491101625403792e1	-2.683083850664406e-13
2.5266266266266265e2	8.491240708125355e1	-2.3543616795473134e-13
2.528028028028028e2	8.491381581894093e1	2.021197310573226e-14
2.5294294294294295e2	8.491522919398514e1	5.996959111817552e-15
2.530830830830831e2	8.491664640735445e1	-4.613216369264996e-13
2.5322322322322321e2	8.49180639152795e1	1.3437630864718804e-13
2.5336336336336336e2	8.491949446417115e1	1.2993411790803955e-13
2.535035035035035e2	8.492093487647219e1	-1.97011220050682e-13
2.5364364364364366e2	8.492238167087888e1	1.8435097437892847e-13
2.5378378378378378e2	8.49238248805485e1	1.0594628391696285e-13
2.5392392392392392e2	8.492528309581184e1	-5.221796981016682e-13
2.5406406406406407e2	8.492675833000044e1	1.8057511649393347e-13
2.5420420420420422e2	8.492824394151909e1	3.462688923730652e-13
2.5434434434434434e2	8.492972989546472e1	-1.8768262799543313e-13
2.5448448448448448e2	8.493122584978781e1	2.0589561887262688e-13
2.5462462462462463e2	8.493272695185891e1	-5.3306309645298375e-15
2.5476476476476478e2	8.493423954277225e1	-1.9345748410000663e-13
2.549049049049049e2	8.493576234930357e1	1.021704289563391e-14
2.5504504504504504e2	8.493729068711052e1	-2.0989360083005306e-13
2.551851851851852e2	8.493882323387481e1	2.6808632685784293e-13
2.5532532532532534e2	8.494035797465553e1	-2.958500340876653e-13
2.5546546546546546e2	8.494191520061183e1	-3.0007012038050867e-13
2.556056056056056e2	8.494347639424029e1	1.8857108434322114e-13
2.5574574574574575e2	8.494504276263619e1	-8.062580018421055e-14
2.558858858858859e2	8.494661026067082e1	-4.386665484315474e-13
2.5602602602602605e2	8.494819399606274e1	1.7035809940443918e-13
2.561661661661662e2	8.494978885726091e1	3.8047382984519684e-13
2.563063063063063e2	8.495139205413638e1	2.1322526601985857e-14
2.5644644644644643e2	8.495299525999543e1	2.9162997643010816e-13
2.565865865865866e2	8.495460974768962e1	-3.527101353620647e-13
2.567267267267267e2	8.495623834399642e1	-1.1260959737924209e-13
2.5686686686686687e2	8.49578722265505e1	-2.4876282146445816e-13
2.57007007007007e2	8.495951662716881e1	-3.975762995280828e-13
2.5714714714714717e2	8.49611676003242e1	3.798075306920403e-13
2.572872872872873e2	8.496282744579804e1	1.0705686075468322e-13
2.574274274274274e2	8.496451189385567e1	-5.197366329419998e-14
2.5756756756756755e2	8.496620351258463e1	1.337100242200666e-13
2.577077077077077e2	8.49679024129423e1	1.5769787094437514e-13
2.5784784784784785e2	8.496961025275934e1	-1.9057010544370368e-13
2.57987987987988e2	8.497132651103065e1	4.0335118366544834e-13
2.5812812812812814e2	8.497305847403427e1	3.702568453659661e-13
2.582682682682683e2	8.497480013032208e1	5.210693279373481e-13
2.5840840840840843e2	8.497655000023018e1	1.7657720405508323e-13
2.585485485485485e2	8.497830265754742e1	-3.6692521335564145e-13
2.5868868868868867e2	8.49800705839432e1	1.3482058548704968e-13
2.588288288288288e2	8.498185316811349e1	7.64057363726107e-14
2.5896896896896897e2	8.498364680898383e1	4.220084328639411e-15
2.591091091091091e2	8.49854427936991e1	-8.662278465873506e-14
2.5924924924924926e2	8.498725280863108e1	-5.952540148354117e-14
2.593893893893894e2	8.498908031409626e1	-1.5414413862193644e-13
2.5952952952952955e2	8.499092693696909e1	3.5759663738430304e-14
2.5966966966966964e2	8.499278019258644e1	2.4920710078524315e-13
2.598098098098098e2	8.499464425323465e1	3.3049926090906535e-13
2.5994994994994994e2	8.49965166927274e1	-8.640068155604458e-14
2.600900900900901e2	8.499840641120025e1	2.0411883646748488e-13
2.6023023023023023e2	8.500030576926997e1	1.8035309834514032e-13
2.603703703703704e2	8.500221889272721e1	1.923470261448968e-13
2.605105105105105e2	8.50041397870834e1	7.66278578521724e-14
2.606506506506507e2	8.500606924625947e1	-7.529520045771456e-14
2.6079079079079077e2	8.500801710041362e1	-2.2299817779811542e-13
2.609309309309309e2	8.500997947161908e1	3.371625881311676e-13
2.6107107107107106e2	8.501195226900934e1	1.4614821212913389e-13
2.612112112112112e2	8.501393432044614e1	4.442194958317031e-16
2.6135135135135135e2	8.50159236364423e1	-1.39707033353179e-13
2.614914914914915e2	8.5017936546039e1	5.119629830767388e-13
2.6163163163163165e2	8.501996363612012e1	-2.7297289154351445e-13
2.617717717717718e2	8.502199911455679e1	1.1905083150828698e-13
2.619119119119119e2	8.502404222716343e1	-1.5503261485509343e-13
2.6205205205205203e2	8.502610110074845e1	4.633209730448657e-13
2.621921921921922e2	8.502818492429235e1	1.0217049408745984e-13
2.623323323323323e2	8.50302784070706e1	2.0300833249110563e-13
2.624724724724725e2	8.503237769866388e1	3.7980771726512425e-14
2.626126126126126e2	8.503449560477202e1	2.576473441359926e-14
2.6275275275275277e2	8.503662931035129e1	-1.3926283375310586e-13
2.628928928928929e2	8.503879065956593e1	1.967892704030321e-13
2.63033033033033e2	8.504096522791801e1	-2.378795843868819e-13
2.6317317317317315e2	8.504315244966963e1	-3.997976268573619e-15
2.633133133133133e2	8.504535093111775e1	-2.0967164749091076e-13
2.6345345345345345e2	8.504756594002255e1	2.1611283487566618e-13
2.635935935935936e2	8.504980128378784e1	7.995952904046298e-15
2.6373373373373374e2	8.505205209156398e1	9.417455788944616e-14
2.638738738738739e2	8.505431529268144e1	-2.2855099429964257e-13
2.6401401401401404e2	8.505658983605478e1	2.43654465186658e-13
2.641541541541541e2	8.50588903315513e1	3.891363990795132e-13
2.642942942942943e2	8.506120746221973e1	1.5880852157249372e-13
2.644344344344344e2	8.506353981903868e1	-3.000703721692586e-13
2.6457457457457457e2	8.506587984310394e1	2.500956658124328e-13
2.647147147147147e2	8.506824048194483e1	8.28469670241954e-14
2.6485485485485486e2	8.507063287476974e1	2.7319509684682764e-14
2.64994994994995e2	8.507304492163203e1	8.018165171114004e-14
2.6513513513513516e2	8.507547157414918e1	-4.351131809710353e-13
2.6527527527527525e2	8.507791343847377e1	1.1372024115128166e-13
2.654154154154154e2	8.508037144117753e1	2.5986852423131504e-13
2.6555555555555554e2	8.508286009238007e1	1.7768788287063364e-15
2.656956956956957e2	8.508535966203485e1	2.3477011928922284e-13
2.6583583583583584e2	8.508787990365597e1	-5.264003712432191e-13
2.65975975975976e2	8.509041533553659e1	-1.7813211187035438e-13
2.6611611611611613e2	8.509297115261865e1	-2.405449882324646e-13
2.662562562562563e2	8.509554996709653e1	-4.615443161928438e-13
2.663963963963964e2	8.509815129496035e1	2.0656218564719553e-14
2.665365365365365e2	8.510076918714323e1	-3.3516381051645733e-13
2.6667667667667666e2	8.510340746147685e1	2.509841701712376e-13
2.668168168168168e2	8.510605996068665e1	-5.1751604176859316e-14
2.6695695695695696e2	8.510874464363464e1	3.929124012332935e-13
2.670970970970971e2	8.511145021585237e1	1.7524470908398218e-13
2.6723723723723725e2	8.511417671684274e1	-7.529525665258853e-14
2.673773773773774e2	8.511691737151212e1	-1.461483180358562e-13
2.675175175175175e2	8.511968406286013e1	-3.709235498280809e-14
2.6765765765765764e2	8.512248303724701e1	-4.68651919328172e-14
2.677977977977978e2	8.512529972098564e1	-2.909639934939641e-14
2.6793793793793793e2	8.512813384520443e1	-4.953051283817859e-13
2.680780780780781e2	8.513099319458983e1	4.9974733671994305e-14
2.682182182182182e2	8.51338844435574e1	2.623118295385549e-13
2.683583583583584e2	8.513680984250631e1	2.1278131903449503e-13
2.684984984984985e2	8.51397536923483e1	-4.815343518151689e-13
2.6863863863863867e2	8.514272408827799e1	2.0522958958203108e-13
2.6877877877877876e2	8.514571779038029e1	1.3348807996917688e-13
2.689189189189189e2	8.514874186829628e1	1.0683488819894956e-13
2.6905905905905905e2	8.515178976516749e1	-1.5392220182843092e-13
2.691991991991992e2	8.51548674403306e1	1.4725890618149554e-13
2.6933933933933935e2	8.515797099965216e1	2.314385875321439e-13
2.694794794794795e2	8.516109665527262e1	4.686520443827208e-14
2.6961961961961964e2	8.516425023830085e1	3.4005037704801515e-13
2.6975975975975973e2	8.516744175671977e1	-1.872387159881309e-13
2.698998998998999e2	8.517065901909935e1	-5.974758685808507e-14
2.7004004004004e2	8.517390370129978e1	2.487631925002106e-13
2.701801801801802e2	8.517716836660496e1	4.797575963512665e-14
2.703203203203203e2	8.518047911476432e1	-1.532559023434739e-14
2.7046046046046047e2	8.518382870458885e1	-4.981927491591431e-13
2.706006006006006e2	8.518720590630734e1	-3.20726859825779e-13
2.7074074074074076e2	8.519060798980405e1	4.193437157748989e-13
2.708808808808809e2	8.519404239520011e1	4.93084253779164e-14
2.71021021021021e2	8.519751523263244e1	-3.7181218948405294e-13
2.7116116116116115e2	8.520102423775444e1	2.445431484817438e-13
2.713013013013013e2	8.520455882507856e1	3.2872285975477023e-14
2.7144144144144144e2	8.520813052031312e1	-5.059666844755658e-13
2.715815815815816e2	8.521173436330459e1	2.9918223923642166e-13
2.7172172172172174e2	8.521537721218068e1	1.1172135867010947e-13
2.718618618618619e2	8.521905408697486e1	-6.263503766473353e-14
2.72002002002002e2	8.522276809811285e1	1.243816382751574e-14
2.721421421421421e2	8.522651834122703e1	1.1838466950168752e-13
2.7228228228228227e2	8.523030183485994e1	-1.870166872983955e-13
2.724224224224224e2	8.523412784394401e1	1.3259972122239572e-13
2.7256256256256256e2	8.523799629150776e1	-5.07521559638567e-13
2.727027027027027e2	8.524190361321091e1	4.1245845152445454e-13
2.7284284284284286e2	8.524584512438207e1	-1.7302377086803118e-13
2.72982982982983e2	8.524982450919322e1	1.1105505495981367e-14
2.7312312312312315e2	8.525385445601276e1	-6.863202587947572e-14
2.7326326326326324e2	8.525792879198524e1	1.0328120690600472e-13
2.734034034034034e2	8.526204293450486e1	-3.6315006043052286e-13
2.7354354354354354e2	8.526619489454727e1	-1.7768810806376015e-14
2.736836836836837e2	8.527039242671465e1	-1.483695745444944e-13
2.7382382382382383e2	8.52746487625042e1	-2.709743806556e-14
2.73963963963964e2	8.527895606181755e1	-5.574964883013181e-14
2.741041041041041e2	8.528330015863281e1	1.4215050327960802e-14
2.7424424424424427e2	8.528769714655589e1	-5.166282510850608e-13
2.7438438438438436e2	8.529213694738534e1	-2.2211017496436727e-13
2.745245245245245e2	8.529663701826884e1	-1.3126711749431457e-13
2.7466466466466466e2	8.530118179944667e1	-1.9412430507073254e-13
2.748048048048048e2	8.530577897024948e1	-3.544878727191503e-13
2.7494494494494495e2	8.531042523510473e1	4.375571000801667e-14
2.750850850850851e2	8.531512352443389e1	2.9762768182057725e-13
