mag_field	scattering_re	scattering_im
3.550887721930483e1	-1.0319652363112182e1	-5.259183897061344e-13
3.575893973493373e1	-1.008915766454865e1	1.1018315157163644e-13
3.6009002250562645e1	-9.87808593608807e0	-2.9720094197399857e-13
3.625906476619155e1	-9.681066161081354e0	3.3817175041164717e-13
3.6509127281820454e1	-9.49439240385474e0	1.4353848452482503e-13
3.6759189797449366e1	-9.315401755709038e0	4.624095185860041e-14
3.700925231307827e1	-9.142079341628316e0	-8.369028330469761e-14
3.725931482870718e1	-8.972921992708196e0	6.678707210112107e-15
3.750937734433609e1	-8.806721391911648e0	5.246965227803312e-13
3.775943985996499e1	-8.64248318658852e0	-1.0279135122794602e-13
3.8009502375593904e1	-8.479364387655387e0	-5.0052122533809794e-14
3.825956489122281e1	-8.316667585592043e0	-2.5743368662155078e-15
3.850962740685171e1	-8.153762436073954e0	-3.111755369047817e-14
3.8759689922480625e1	-7.990008534005561e0	-2.518252554263351e-13
3.900975243810953e1	-7.824894446766118e0	-4.0179765014937223e-14
3.9259814953738434e1	-7.65785949555807e0	-1.4542394989059533e-13
3.9509877469367346e1	-7.488350277278618e0	-9.383834530833394e-14
3.975993998499625e1	-7.315827195552831e0	2.6404630338366656e-13
4.001000250062516e1	-7.139708132508704e0	-1.9081303829824126e-13
4.026006501625407e1	-6.959380282721501e0	-5.740037794678268e-14
4.051012753188297e1	-6.7741863106345654e0	1.844899200570646e-13
4.0760190047511884e1	-6.583413249985352e0	-2.008102081481671e-13
4.101025256314079e1	-6.3862633336240275e0	1.0431603420395229e-13
4.126031507876969e1	-6.18182148613848e0	-3.9950483416083073e-13
4.1510377594398605e1	-5.969122469281468e0	-3.961506995563499e-14
4.176044011002751e1	-5.746988202849422e0	-2.7472852521530352e-14
4.2010502625656414e1	-5.514121553164529e0	2.722825328511291e-13
4.2260565141285326e1	-5.268978361264396e0	1.2545013898660087e-13
4.251062765691423e1	-5.009801685667362e0	4.1167198430313514e-13
4.2760690172543136e1	-4.73445997133586e0	4.825831628784249e-13
4.301075268817205e1	-4.440499678599917e0	-1.6127650328658022e-13
4.326081520380095e1	-4.124875527520595e0	6.727002077434302e-14
4.3510877719429864e1	-3.783994002787636e0	-3.432933018107267e-13
4.376094023505877e1	-3.4133774833770456e0	-1.1333560981986271e-13
4.401100275068767e1	-3.007545699787117e0	-3.140169399944322e-13
4.4261065266316585e1	-2.559570212239415e0	8.882458764536001e-14
4.451112778194549e1	-2.0606676931812644e0	1.2824097294959533e-13
4.4761190297574394e1	-1.4994552874082128e0	4.652175879353236e-13
4.5011252813203306e1	-8.609675389707511e-1	-3.3860925066179496e-13
