mag_field	scattering_re	scattering_im
1.450362590647662e1	-4.994037842296396e1	-3.6219141507248e-13
1.4753688422105528e1	-4.9930392310980444e1	-8.094344908014281e-14
1.5003750937734434e1	-4.992048614188422e1	-1.6321929406122056e-14
1.5253813453363342e1	-4.991061629309217e1	2.071885649932844e-13
1.5503875968992249e1	-4.990077251015916e1	8.804958493408944e-14
1.5753938484621157e1	-4.9890969818431714e1	-2.62927375591892e-13
1.6004001000250064e1	-4.9881234889251324e1	1.9430865251147502e-13
1.6254063515878972e1	-4.98715101786555e1	-4.530167263067001e-14
1.6504126031507877e1	-4.986185179566885e1	-4.241479967733698e-14
1.6754188547136785e1	-4.985224557850395e1	3.993875091790436e-13
1.7004251062765693e1	-4.984263306376348e1	1.7543292742832365e-13
1.72543135783946e1	-4.9833123756090195e1	1.0081841264356876e-13
1.7504376094023506e1	-4.982362531912327e1	6.539872551271575e-14
1.7754438609652414e1	-4.98141720622357e1	7.750137294173733e-14
1.8004501125281323e1	-4.9804779365695865e1	-9.80980807937992e-14
1.8254563640910227e1	-4.97953844370665e1	-6.401079958068637e-14
1.8504626156539135e1	-4.978609453979315e1	-1.9813923254485937e-13
1.8754688672168044e1	-4.977678130148693e1	4.024963244291875e-13
1.9004751187796952e1	-4.9767569984933736e1	-3.264383861483982e-14
1.9254813703425857e1	-4.975835831770362e1	-5.1741592613356096e-14
1.9504876219054765e1	-4.9749235738561815e1	-1.7643216230358156e-13
1.9754938734683673e1	-4.97401024473832e1	4.496854820496819e-15
2.000500125031258e1	-4.973106801847734e1	-3.9316944045882127e-13
2.0255063765941486e1	-4.972202777634192e1	3.10616060306845e-13
2.0505126281570394e1	-4.9713077811782114e1	-2.3805569588601873e-13
2.0755188797199303e1	-4.970411834329836e1	-7.222725026861248e-14
2.1005251312828207e1	-4.969524362978125e1	3.692416789674024e-13
2.1255313828457115e1	-4.96864064495047e1	6.389973798559125e-14
2.1505376344086024e1	-4.967755544335788e1	1.9725087832932042e-13
2.1755438859714932e1	-4.966880419795238e1	-1.2036022773138828e-13
2.2005501375343837e1	-4.966005527180938e1	2.0085945044707045e-13
2.2255563890972745e1	-4.965139336110747e1	-2.0363527875013999e-13
2.2505626406601653e1	-4.964274549219675e1	4.21649369739081e-13
2.2755688922230558e1	-4.9634103181307346e1	-2.47715526301885e-13
2.3005751437859466e1	-4.962558420400737e1	-1.8437096248568628e-13
2.3255813953488374e1	-4.961704124944996e1	-3.386518616259875e-14
2.3505876469117283e1	-4.9608508492162564e1	4.241475629374074e-14
